#SVC model inputs for imdb_absa_classifier
#multi-class C:0.05
#binary C:1.8
id	class	binary_class	genre_Adventure	genre_Comedy	genre_Drama	genre_Fantasy	genre_Sci_Fi	mean_review_polarity	Action_very_negative	Action_negative	Action_neutral	Action_positive	Action_very_positive	Audience_very_negative	Audience_negative	Audience_neutral	Audience_positive	Audience_very_positive	Audio_very_negative	Audio_negative	Audio_neutral	Audio_positive	Audio_very_positive	Cast_very_negative	Cast_negative	Cast_neutral	Cast_positive	Cast_very_positive	Comparison_very_negative	Comparison_negative	Comparison_neutral	Comparison_positive	Comparison_very_positive	Direction_very_negative	Direction_negative	Direction_neutral	Direction_positive	Direction_very_positive	Effects_very_negative	Effects_negative	Effects_neutral	Effects_positive	Effects_very_positive	Emotion_very_negative	Emotion_negative	Emotion_neutral	Emotion_positive	Emotion_very_positive	General_very_negative	General_negative	General_neutral	General_positive	General_very_positive	Message_very_negative	Message_negative	Message_neutral	Message_positive	Message_very_positive	Other_very_negative	Other_negative	Other_neutral	Other_positive	Other_very_positive	Overall_very_negative	Overall_negative	Overall_neutral	Overall_positive	Overall_very_positive	Scene_very_negative	Scene_negative	Scene_neutral	Scene_positive	Scene_very_positive	Story_very_negative	Story_negative	Story_neutral	Story_positive	Story_very_positive	None_none	Action_mean	Audience_mean	Audio_mean	Cast_mean	Comparison_mean	Direction_mean	Effects_mean	Emotion_mean	General_mean	Message_mean	Other_mean	Overall_mean	Scene_mean	Story_mean	None_mean 
4217	2	0	1	-1	-1	-1	1	0.023672222222222223	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0.0	-0.0258	0.5859	0.0	0.0	-0.23835	0.5859	0.0	-0.123	0.0	-0.296	0.0	0.0	-0.23835	0.255375
4218	2	0	1	-1	-1	-1	1	0.028949999999999976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	5	0.0	0.0	0.0	-0.7230333333333333	0.7479	0.0258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2533	-0.11850000000000001
4219	2	0	1	-1	-1	-1	1	-0.17676041666666667	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	1	3	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	6	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	2	5	1	0	0	13	-0.7269	0.03620000000000001	0.0	-0.12991666666666668	-0.1027	0.7184	0.0	-0.4832	-0.14917142857142857	0.0	-0.61155	0.0	-0.4998666666666667	-0.31396250000000003	-0.08766153846153847
4220	2	0	1	-1	-1	-1	1	0.0029500000000000004	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0.0	0.0	0.0	0.0	0.21075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4215	-0.4215	0.09256
4221	2	0	1	-1	-1	-1	1	0.0947192307692308	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0.5256	0.0	0.0	0.26335	0.05137999999999998	0.0	0.875	0.0	0.5572333333333334	0.204	0.014049999999999993	0.0	0.0	0.2826	-0.27381249999999996
4222	2	0	1	-1	-1	-1	1	-0.38275000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.0	0.0	0.0	0.0	0.6239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5265571428571428
4223	2	0	1	-1	-1	-1	1	-0.18580000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	2	0.0	0.0	0.0	0.0	-0.2247	0.0	0.0	0.0	-0.6934999999999999	0.0	0.0	0.0	0.0	-0.06124	0.1909
4224	2	0	1	-1	-1	-1	1	0.06053076923076921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	1	0.0	0.0	0.0	0.0	0.8895	0.0	0.0	0.0	-0.20330000000000004	0.0	0.0	0.0	0.0	0.09038333333333333	0.3716
4225	2	0	1	-1	-1	-1	1	-0.017919999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0.0	0.0	0.0	0.9081	0.4888	0.0	0.9081	0.0	-0.2715625	0.0	0.0	0.0	0.0	-0.29669999999999996	0.0
4226	2	0	1	-1	-1	-1	1	-0.11998666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0.0	0.0	0.0	-0.596	0.0	0.0	0.0	0.6908	-0.41924	0.0	0.013466666666666663	0.0	-0.7351	-0.4019	0.43273333333333336
4227	2	0	1	-1	-1	-1	1	0.003855555555555575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	13	0.0	0.0	0.0	0.0	0.2202	0.0	0.0	0.0	0.6705	0.0	0.4404	0.0	0.0	0.1154	-0.12286923076923076
4228	2	0	1	-1	-1	-1	1	0.025771428571428574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0.0	0.0	0.0	0.128	0.0	0.0	0.128	0.3071	0.0	0.0	0.0	0.0	0.0	0.128	-0.09567500000000001
4229	2	0	1	-1	-1	-1	1	-0.1527916666666667	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0.6705	0.0	0.0	-0.8428999999999999	0.0	-0.8429	0.0	0.0	-0.0932	0.0	0.0	0.0	0.0	0.6705	0.23835
4230	2	0	1	-1	-1	-1	1	0.09466111111111114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.0	0.0	0.0	-0.7579	0.0	0.0	0.0	0.0	-0.22665000000000002	0.0	0.4771	0.0	0.0	0.0	0.28913
4231	2	0	1	-1	-1	-1	1	-0.12830666666666668	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	7	0.0	0.0	0.0	-0.23835	0.0	0.0	0.5267	0.0	0.0	0.0	0.0	0.0	-0.2023	0.0	-0.2531857142857143
4232	2	0	1	-1	-1	-1	1	0.11338636363636366	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	1	1	7	0.7783	0.0	0.0	0.7783	0.025733333333333334	0.0	0.6542	0.6542	0.5426	0.0	0.0	0.0	0.07669999999999999	0.15055	-0.3269285714285714
4233	2	0	1	-1	-1	-1	1	0.0014470588235294091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	0	5	0.0	0.0	0.0	-0.29635	0.0	0.0	0.46625000000000005	0.6344	0.0	0.0	0.0	0.0	-0.24674999999999997	-0.031966666666666664	0.026660000000000007
4234	2	0	1	-1	-1	-1	1	-0.18636666666666668	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	9	0.0	0.4767	0.0	-0.5945	0.4767	0.0	0.0	0.0	-0.05890000000000001	0.0	0.3595	0.0	0.0516	-0.5945	-0.38487777777777776
4235	2	0	1	-1	-1	-1	1	0.08627826086956515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	3	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	2	0.0	0.0	0.0	-0.3818	0.0	0.0	0.7959999999999999	-0.3818	-0.07129999999999999	0.0	0.3919	0.0	0.2042	0.145	0.0741
4236	2	0	1	-1	-1	-1	1	0.2213846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.2144	0.0	0.0	0.0	0.1205	0.0	0.0	0.0	0.2691777777777778
4237	2	0	1	-1	-1	-1	1	-0.11525357142857141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	8	0.0	0.0	0.0	-0.145225	-0.2243333333333333	0.0	0.0	0.4767	-0.15577499999999997	0.0	0.0	0.0	0.0	-0.29879999999999995	0.042525
4238	2	0	1	-1	-1	-1	1	0.16982941176470592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	0	9	0.0	0.0	0.0	0.0	0.0	-0.0772	0.0	0.0	0.0	0.0	0.6249	0.0	0.0	0.11776	0.19451111111111113
4239	2	0	1	-1	-1	-1	1	-0.09115555555555555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0.0	0.0	0.0	0.4939	0.0	0.0	0.0	0.0	-0.6478	0.0	0.0	0.0	0.0	0.4939	0.045066666666666665
4240	2	0	1	-1	-1	-1	1	-0.42538571428571437	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	12	0.0	-0.6908	0.0	0.0	0.521	0.0	0.0	0.0	-0.24344999999999997	0.0	-0.81105	0.0	0.0	-0.8397222222222224	-0.21629166666666666
4241	2	0	1	-1	-1	-1	1	-0.021905555555555536	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	3	-0.4019	0.0	0.0	0.1366	0.0	0.0	0.0	0.0	0.26353333333333334	0.0	0.0	0.0	-0.100475	-0.2121333333333333	-0.005966666666666676
4242	2	0	1	-1	-1	-1	1	-0.083715625	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	2	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	6	0	0	0	2	0.0	0.0	0.0	-0.39168333333333333	0.2202	0.39225	0.7959	0.0	-0.35888	0.0	0.0	0.0	0.08156666666666666	-0.2624875	0.25775000000000003
4243	2	0	1	-1	-1	-1	1	-0.1552923076923077	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0.0	-0.9349	0.0	-0.09039999999999998	0.0	-0.08094999999999997	0.0	0.0	0.4404	0.0	0.3745	0.0	-0.6023	0.4215	-0.5832666666666667
4244	2	0	1	-1	-1	-1	1	0.29649166666666665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0.0	0.0	0.0	0.48963333333333336	0.0	0.0	0.6848	0.0	0.2613666666666667	0.0	0.0	0.0	0.0	0.2067	0.0
4245	2	0	1	-1	-1	-1	1	0.13533125000000004	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	2	0	2	1	0	1	0	2	1	4	0.0	-0.025749999999999995	0.0	-0.1205	0.2083	0.0	0.4019	0.09895000000000001	-0.08903333333333334	0.0	0.24681666666666668	0.0	0.25773999999999997	0.0903	0.13367500000000002
4246	2	0	1	-1	-1	-1	1	-0.03569333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.0	0.0	0.0	0.0	-0.1027	0.1027	0.0	0.0	-0.06846666666666666	0.0	-0.2067	0.0	0.0	0.0	-0.013700000000000009
4247	2	0	1	-1	-1	-1	1	-0.4288166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0.0	0.0	0.0	-0.8632	-0.6869000000000001	-0.8632	0.0	0.0	-0.5106	0.0	0.0	0.0	0.17024999999999996	0.0	-0.0497
4248	2	0	1	-1	-1	-1	1	-0.013800000000000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	0	3	0.0	0.0	0.0	-0.008950000000000014	0.0	0.3182	0.0	0.0	-0.5423	0.0	0.1909	0.0	0.0	-0.04810000000000002	-0.04686666666666669
4249	2	0	1	-1	-1	-1	1	-0.0013266666666666685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	7	0.0	0.0	0.0	0.0	0.4499666666666667	0.0	0.0	0.0	0.0	0.0	0.1779	0.0	0.0	0.1101	-0.2840142857142857
4250	2	0	1	-1	-1	-1	1	0.30234545454545453	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	2	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	2	0	2	2	0	1	0	6	0.9558	0.0	0.0	0.489875	0.19145	0.48405	0.9558	0.0	0.07763333333333333	0.0	0.3285	0.0	0.9558	0.1687	-0.08579999999999999
4251	2	0	1	-1	-1	-1	1	-0.1024181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0.0	0.0	0.0	-0.7578999999999999	0.0	0.0	0.0	0.0	0.2263	0.0	0.5719	0.0	0.0	-0.07924999999999999	0.14055
4252	2	0	1	-1	-1	-1	1	-0.07891944444444443	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	26	0.0	-0.46645000000000003	0.0	-0.29635	0.7501	0.0	0.0	0.0	0.4019	0.0	0.0	0.0	0.0	0.0	-0.09490384615384613
4253	2	0	1	-1	-1	-1	1	-0.310635294117647	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	4	-0.6235	0.0	0.636	-0.2755	-0.57885	0.0	-0.2428	0.0	-0.4961	0.0	0.0	0.0	-0.2428	-0.3399	-0.145725
4254	2	0	1	-1	-1	-1	1	-0.07671600000000003	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	3	0.0	0.4926	-0.2003	-0.6159	0.31245	0.4926	0.2021666666666667	0.0	-0.3352	0.0	-0.5137333333333334	0.0	0.31245	-0.40125	-0.04513333333333333
4255	2	0	1	-1	-1	-1	1	0.04616666666666666	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0.0	-0.1053	0.0	0.0	0.34722500000000006	0.0	0.0	-0.296	0.0	0.0	0.0	0.0	0.0	0.4199	-0.496
4256	2	0	1	-1	-1	-1	1	0.06383076923076923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	5	0.0	0.0	0.0	0.2732	0.0	0.0	0.0	0.0	-0.22485	0.0	0.0	0.0	0.5106	0.2553	-0.1051
4257	2	0	1	-1	-1	-1	1	-0.3078090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	2	0.0	0.0	0.0	-0.16592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.518375	-0.2414
4258	2	0	1	-1	-1	-1	1	0.07914444444444446	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	-0.2421	0.2003	0.0	-0.2787	0.7641	0.0	0.0	0.0	0.21075	0.0	0.0	0.0	0.0	0.7641	-0.040812499999999995
4259	2	0	1	-1	-1	-1	1	0.09517692307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0.0	0.0	0.0	-0.8885	-0.0129	0.0	0.0	0.0	0.3756333333333333	0.0	0.0	0.0	0.0	-0.8885	0.2621
4260	2	0	1	-1	-1	-1	1	0.028852173913043466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	8	0.0	0.0	0.0	0.8338	0.5399	0.0	0.0	0.0	-0.018600000000000012	0.0	0.0	0.0	0.0	0.131375	-0.133525
4261	2	0	1	-1	-1	-1	1	-0.1422	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	-0.3818	0.0	0.0	0.0	0.0	0.0	-0.4926	-0.006500000000000006	-0.4926	0.3244	0.10845000000000005	0.0	-0.4372	0.0	-0.08398
4262	2	0	1	-1	-1	-1	1	0.294375	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	-0.743	0.0	0.0	0.0	0.0	0.6757	0.6757	0.0	0.0	0.0	0.6757	0.0	0.0	0.321025	0.0962
4263	2	0	1	-1	-1	-1	1	0.2546333333333334	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0.0	0.3818	0.8998	0.24881999999999999	0.0	0.0	0.0	0.0	0.2841	0.0	0.0	0.0	0.0	0.6408	0.06658888888888888
4264	3	0	1	-1	-1	-1	1	0.14274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2263	0.0	0.0	0.0	0.16246666666666668
4265	3	0	1	-1	-1	-1	1	0.10791500000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	6	0.0	0.0	0.0	0.0	0.0	0.6124	0.0	0.6124	0.22278000000000003	0.0	0.1779	0.0	0.6124	-0.25539999999999996	0.05105000000000002
4266	3	0	1	-1	-1	-1	1	0.14787894736842103	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	8	0.0	-0.4847	0.0	0.0	0.0	0.0	0.0	0.0	0.08193333333333333	0.0	0.7351	0.0	0.0	-0.8625	0.3822
4267	3	0	1	-1	-1	-1	1	0.33578571428571424	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	2	0.8456	0.0	0.0	0.8577666666666666	-0.13896666666666668	-0.3804	0.0	0.8456	0.6608333333333333	0.0	0.1406	0.0	0.8456	-0.062300000000000036	0.3753
4268	3	0	1	-1	-1	-1	1	0.11784285714285715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	4	0.0	0.0	0.0	-0.29445	0.154	0.8175	0.154	0.0	0.2557	0.0	0.0	0.0	0.2382	-0.004799999999999971	0.09330000000000002
4269	3	0	1	-1	-1	-1	1	-0.03234545454545456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0.0	0.0	0.0	0.0	-0.07984999999999999	0.1548	0.0	0.0	-0.005854545454545451	0.0	0.0	0.0	0.0	-0.296	-0.00896666666666666
